ESD,Eastern Sudan,Northern Africa,EBE,Benishangul-Gumuz Region,Eastern Africa
ESD,Eastern Sudan,Northern Africa,WSD,Western Sudan,Northern Africa
ESD,Eastern Sudan,Northern Africa,NSD,Northern Sudan,Northern Africa
ESD,Eastern Sudan,Northern Africa,ETI,Tigray Region,Eastern Africa
NSD,Northern Sudan,Northern Africa,WSD,Western Sudan,Northern Africa
WSD,Western Sudan,Northern Africa,TCD,Chad,Central Africa
TCD,Chad,Central Africa,NNE,Northern Niger,Western Africa
TCD,Chad,Central Africa,NGB,Borno,Western Africa
TCD,Chad,Central Africa,CMN,Northern Cameroon,Central Africa
CAF,Central African Republic,Central Africa,SSD,South Sudan,Eastern Africa
CAF,Central African Republic,Central Africa,WSD,Western Sudan,Northern Africa
CAF,Central African Republic,Central Africa,TCD,Chad,Central Africa
CAF,Central African Republic,Central Africa,CMN,Northern Cameroon,Central Africa
CAF,Central African Republic,Central Africa,CMP,Cameroon Plateau,Central Africa
CAF,Central African Republic,Central Africa,COG,The Republic of the Congo,Central Africa
CMP,Cameroon Plateau,Central Africa,CMN,Northern Cameroon,Central Africa
CMP,Cameroon Plateau,Central Africa,CMW,Western Cameroon,Central Africa
CMP,Cameroon Plateau,Central Africa,GNQ,Equitorial Guinea,Central Africa
CMP,Cameroon Plateau,Central Africa,GAB,Gabon,Central Africa
CMP,Cameroon Plateau,Central Africa,COG,The Republic of the Congo,Central Africa
CMN,Northern Cameroon,Central Africa,CMW,Western Cameroon,Central Africa
CMN,Northern Cameroon,Central Africa,NGB,Borno,Western Africa
GAB,Gabon,Central Africa,COG,The Republic of the Congo,Central Africa
GAB,Gabon,Central Africa,GNQ,Equitorial Guinea,Central Africa
MRT,Mauritania,Western Africa,MLN,Northern Mali (Azawad),Western Africa
MRT,Mauritania,Western Africa,MLS,Southern Mali (Bamako),Western Africa
MLS,Southern Mali (Bamako),Western Africa,MLN,Northern Mali (Azawad),Western Africa
MLS,Southern Mali (Bamako),Western Africa,GIN,Guinea,Western Africa
MLS,Southern Mali (Bamako),Western Africa,CIN,Northern Côte d'Ivoire,Western Africa
MLS,Southern Mali (Bamako),Western Africa,BFW,Western Burkina Faso,Western Africa
MLN,Northern Mali (Azawad),Western Africa,NNE,Northern Niger,Western Africa
MLN,Northern Mali (Azawad),Western Africa,SNE,Southern Niger,Western Africa
MLN,Northern Mali (Azawad),Western Africa,BFE,Eastern Burkina Faso,Western Africa
MLN,Northern Mali (Azawad),Western Africa,BFW,Western Burkina Faso,Western Africa
SNE,Southern Niger,Western Africa,NNE,Northern Niger,Western Africa
SNE,Southern Niger,Western Africa,NSK,Sokoto,Western Africa
SNE,Southern Niger,Western Africa,BFE,Eastern Burkina Faso,Western Africa
NNE,Northern Niger,Western Africa,NGB,Borno,Western Africa
NNE,Northern Niger,Western Africa,NGJ,Jigawa,Western Africa
NNE,Northern Niger,Western Africa,NKT,Katsina,Western Africa
NNE,Northern Niger,Western Africa,NSK,Sokoto,Western Africa
BFE,Eastern Burkina Faso,Western Africa,BFW,Western Burkina Faso,Western Africa
BFW,Western Burkina Faso,Western Africa,CIN,Northern Côte d'Ivoire,Western Africa
GIN,Guinea,Western Africa,LBR,Liberia,Western Africa
GIN,Guinea,Western Africa,SLE,Sierra Leone,Western Africa
GIN,Guinea,Western Africa,CIN,Northern Côte d'Ivoire,Western Africa
SLE,Sierra Leone,Western Africa,LBR,Liberia,Western Africa
LBR,Liberia,Western Africa,CIN,Northern Côte d'Ivoire,Western Africa
LBR,Liberia,Western Africa,CIS,Southern Côte d'Ivoire,Western Africa
CIN,Northern Côte d'Ivoire,Western Africa,CIS,Southern Côte d'Ivoire,Western Africa
DJI,Djibouti,Eastern Africa,EAF,Afar Region,Eastern Africa
DJI,Djibouti,Eastern Africa,SOL,Somaliland,Eastern Africa
DJI,Djibouti,Eastern Africa,ESO,Somali Region,Eastern Africa
EAF,Afar Region,Eastern Africa,ETI,Tigray Region,Eastern Africa
EAF,Afar Region,Eastern Africa,EAM,Amhara Region,Eastern Africa
EAF,Afar Region,Eastern Africa,ESO,Somali Region,Eastern Africa
EAF,Afar Region,Eastern Africa,EOR,Oromia Region,Eastern Africa
EAF,Afar Region,Eastern Africa,ERI,Eritrea,Eastern Africa
EAM,Amhara Region,Eastern Africa,EBE,Benishangul-Gumuz Region,Eastern Africa
EAM,Amhara Region,Eastern Africa,ETI,Tigray Region,Eastern Africa
EAM,Amhara Region,Eastern Africa,EOR,Oromia Region,Eastern Africa
EBE,Benishangul-Gumuz Region,Eastern Africa,EOR,Oromia Region,Eastern Africa
EGA,Gambela Region,Eastern Africa,EOR,Oromia Region,Eastern Africa
EGA,Gambela Region,Eastern Africa,ESN,"Southern Nations, Nationalities, and Peoples' Region",Eastern Africa
EOR,Oromia Region,Eastern Africa,ESN,"Southern Nations, Nationalities, and Peoples' Region",Eastern Africa
EOR,Oromia Region,Eastern Africa,ESO,Somali Region,Eastern Africa
EOR,Oromia Region,Eastern Africa,ESI,Sidama Region,Eastern Africa
ESI,Sidama Region,Eastern Africa,ESN,"Southern Nations, Nationalities, and Peoples' Region",Eastern Africa
ESO,Somali Region,Eastern Africa,SOL,Somaliland,Eastern Africa
ETI,Tigray Region,Eastern Africa,ERI,Eritrea,Eastern Africa
SSD,South Sudan,Eastern Africa,EBE,Benishangul-Gumuz Region,Eastern Africa
SSD,South Sudan,Eastern Africa,EGA,Gambela Region,Eastern Africa
SSD,South Sudan,Eastern Africa,EOR,Oromia Region,Eastern Africa
SSD,South Sudan,Eastern Africa,ESN,"Southern Nations, Nationalities, and Peoples' Region",Eastern Africa
SSD,South Sudan,Eastern Africa,CAF,Central African Republic,Central Africa
SSD,South Sudan,Eastern Africa,ESD,Eastern Sudan,Northern Africa
SSD,South Sudan,Eastern Africa,WSD,Western Sudan,Northern Africa
ABK,Abkhazia,West Asia,GEO,Georgia,West Asia
ARM,Armenia,West Asia,EAT,Eastern Anatolia,West Asia
ARM,Armenia,West Asia,AZP,Azerbaijan Proper,West Asia
ARM,Armenia,West Asia,GEO,Georgia,West Asia
ARM,Armenia,West Asia,AZN,Nakhchevan,West Asia
ARM,Armenia,West Asia,IRH,Iran Region Three,West Asia
AZP,Azerbaijan Proper,West Asia,GEO,Georgia,West Asia
AZP,Azerbaijan Proper,West Asia,IRH,Iran Region Three,West Asia
AZP,Azerbaijan Proper,West Asia,NGK,Nagorno-Karabakh,West Asia
AZN,Nakhchevan,West Asia,IRH,Iran Region Three,West Asia
CYP,Cyprus,West Asia,NCY,Northern Cyprus,West Asia
GEO,Georgia,West Asia,EAT,Eastern Anatolia,West Asia
GEO,Georgia,West Asia,SOS,South Ossetia,West Asia
IRV,Iran Region Five,West Asia,AFS,Southern Afghanistan,Central Asia
IRF,Iran Region Four,West Asia,EIQ,Southeast Iraq,West Asia
IRF,Iran Region Four,West Asia,IRH,Iran Region Three,West Asia
IRO,Iran Region One,West Asia,IRH,Iran Region Three,West Asia
IRH,Iran Region Three,West Asia,NIQ,North Iraq,West Asia
IRH,Iran Region Three,West Asia,EAT,Eastern Anatolia,West Asia
MIQ,Middle Iraq,West Asia,WIQ,Southwest Iraq,West Asia
MIQ,Middle Iraq,West Asia,EIQ,Southeast Iraq,West Asia
NIQ,North Iraq,West Asia,EAT,Eastern Anatolia,West Asia
NIQ,North Iraq,West Asia,SAT,Southeastern Anatolia,West Asia
EIQ,Southeast Iraq,West Asia,KWT,Kuwait,West Asia
EIQ,Southeast Iraq,West Asia,WIQ,Southwest Iraq,West Asia
WIQ,Southwest Iraq,West Asia,NAJ,Najd,West Asia
KWT,Kuwait,West Asia,NAJ,Najd,West Asia
OMN,Oman,West Asia,NJR,Najran,West Asia
HEJ,Hejaz,West Asia,NJR,Najran,West Asia
NAJ,Najd,West Asia,NJR,Najran,West Asia
NJR,Najran,West Asia,NYE,North Yemen,West Asia
NJR,Najran,West Asia,SYE,South Yemen,West Asia
ESY,Eastern Syria,West Asia,SAT,Southeastern Anatolia,West Asia
WSY,Western Syria,West Asia,SAT,Southeastern Anatolia,West Asia
BLS,Black Sea Turkey,West Asia,EAT,Eastern Anatolia,West Asia
CAT,Central Anatolia,West Asia,EAT,Eastern Anatolia,West Asia
EAT,Eastern Anatolia,West Asia,SAT,Southeastern Anatolia,West Asia
EAT,Eastern Anatolia,West Asia,MTR,Mediterranean Turkey,West Asia
MTR,Mediterranean Turkey,West Asia,SAT,Southeastern Anatolia,West Asia
AFE,Eastern Afghanistan,Central Asia,AFS,Southern Afghanistan,Central Asia
AFN,Northern Afghanistan,Central Asia,PGB,Gilgit-Baltistan,South Asia
AFS,Southern Afghanistan,Central Asia,PBL,Balochistan,South Asia
AFS,Southern Afghanistan,Central Asia,PKP,Khyber Pakhtunkhwa,South Asia
AFS,Southern Afghanistan,Central Asia,AFW,Western Afghanistan,Central Asia
ANH,Anhui,East Asia,JGX,Jiangxi,East Asia
ANH,Anhui,East Asia,JGS,Jiangsu,East Asia
ANH,Anhui,East Asia,ZJG,Zhejiang,East Asia
ANH,Anhui,East Asia,HUB,Hubei,East Asia
ANH,Anhui,East Asia,HNA,Henan,East Asia
ANH,Anhui,East Asia,SHD,Shandong,East Asia
BEJ,Beijing,East Asia,HEB,Hebei,East Asia
BEJ,Beijing,East Asia,TNJ,Tianjin,East Asia
CHQ,Chongjing,East Asia,SCN,Sichuan,East Asia
CHQ,Chongjing,East Asia,GUZ,Guizhou,East Asia
CHQ,Chongjing,East Asia,HUB,Hubei,East Asia
CHQ,Chongjing,East Asia,HNN,Hunan,East Asia
CHQ,Chongjing,East Asia,SNX,Shaanxi,East Asia
FUJ,Fujian,East Asia,ZJG,Zhejiang,East Asia
FUJ,Fujian,East Asia,GND,Guangdong,East Asia
FUJ,Fujian,East Asia,JGX,Jiangxi,East Asia
GNS,Gansu,East Asia,IMN,Inner Mongolia,East Asia
GNS,Gansu,East Asia,QGH,Qinghai,East Asia
GNS,Gansu,East Asia,XJ,Xinjiang,East Asia
GNS,Gansu,East Asia,NGX,Ningxia,East Asia
GNS,Gansu,East Asia,SNX,Shaanxi,East Asia
GNS,Gansu,East Asia,SCN,Sichuan,East Asia
GNS,Gansu,East Asia,MGL,Mongolia,East Asia
GND,Guangdong,East Asia,HNN,Hunan,East Asia
GND,Guangdong,East Asia,GNX,Guangxi,East Asia
GND,Guangdong,East Asia,JGX,Jiangxi,East Asia
GND,Guangdong,East Asia,HKG,Hong Kong,East Asia
GND,Guangdong,East Asia,MAO,Macao,East Asia
GNX,Guangxi,East Asia,YUN,Yunnan,East Asia
GNX,Guangxi,East Asia,HNN,Hunan,East Asia
GNX,Guangxi,East Asia,GUZ,Guizhou,East Asia
GNX,Guangxi,East Asia,VNE,Northeast Vietnam,Southeast Asia
GUZ,Guizhou,East Asia,YUN,Yunnan,East Asia
GUZ,Guizhou,East Asia,HNN,Hunan,East Asia
GUZ,Guizhou,East Asia,SCN,Sichuan,East Asia
HEB,Hebei,East Asia,SHX,Shanxi,East Asia
HEB,Hebei,East Asia,HNA,Henan,East Asia
HEB,Hebei,East Asia,IMN,Inner Mongolia,East Asia
HEB,Hebei,East Asia,SHD,Shandong,East Asia
HEB,Hebei,East Asia,TNJ,Tianjin,East Asia
HEB,Hebei,East Asia,LNG,Liaoning,East Asia
HLJ,Heilongjiang,East Asia,FER,Far Eastern Russia,North Asia
HLJ,Heilongjiang,East Asia,JLN,Jilin,East Asia
HLJ,Heilongjiang,East Asia,IMN,Inner Mongolia,East Asia
HNA,Henan,East Asia,SHX,Shanxi,East Asia
HNA,Henan,East Asia,SHD,Shandong,East Asia
HNA,Henan,East Asia,SNX,Shaanxi,East Asia
HNA,Henan,East Asia,HUB,Hubei,East Asia
HUB,Hubei,East Asia,SNX,Shaanxi,East Asia
HUB,Hubei,East Asia,HNN,Hunan,East Asia
HUB,Hubei,East Asia,JGX,Jiangxi,East Asia
HNN,Hunan,East Asia,JGX,Jiangxi,East Asia
IMN,Inner Mongolia,East Asia,NGX,Ningxia,East Asia
IMN,Inner Mongolia,East Asia,SHX,Shanxi,East Asia
JGS,Jiangsu,East Asia,SHD,Shandong,East Asia
JGS,Jiangsu,East Asia,ZJG,Zhejiang,East Asia
JGS,Jiangsu,East Asia,SGH,Shanghai,East Asia
JGX,Jiangxi,East Asia,ZJG,Zhejiang,East Asia
NGX,Ningxia,East Asia,SNX,Shaanxi,East Asia
QGH,Qinghai,East Asia,SCN,Sichuan,East Asia
QGH,Qinghai,East Asia,XJ,Xinjiang,East Asia
QGH,Qinghai,East Asia,TIB,Tibet,East Asia
SNX,Shaanxi,East Asia,SHX,Shanxi,East Asia
SGH,Shanghai,East Asia,ZJG,Zhejiang,East Asia
SCN,Sichuan,East Asia,YUN,Yunnan,East Asia
TIB,Tibet,East Asia,ILA,Ladakh,South Asia
TIB,Tibet,East Asia,ENP,Eastern Nepal,South Asia
TIB,Tibet,East Asia,WNP,Western Nepal,South Asia
TIB,Tibet,East Asia,BTN,Bhutan,South Asia
TIB,Tibet,East Asia,IAR,Arunachal Pradesh,South Asia
TIB,Tibet,East Asia,ISK,Sikkim,South Asia
TIB,Tibet,East Asia,YUN,Yunnan,East Asia
TIB,Tibet,East Asia,IUT,Uttarakhand,South Asia
XJ,Xinjiang,East Asia,PGB,Gilgit-Baltistan,South Asia
XJ,Xinjiang,East Asia,ILA,Ladakh,South Asia
YUN,Yunnan,East Asia,EMM,Northeast Myanmar,Southeast Asia
YUN,Yunnan,East Asia,LAO,Laos,Southeast Asia
CHB,Chubu,East Asia,THK,Tohoku,East Asia
CHB,Chubu,East Asia,KNT,Kanto,East Asia
CHB,Chubu,East Asia,KNS,Kansai,East Asia
CHG,Chugoku,East Asia,KNS,Kansai,East Asia
CHG,Chugoku,East Asia,KYS,Kyushu,East Asia
SHK,Shikoku,East Asia,KNS,Kansai,East Asia
SHK,Shikoku,East Asia,CHG,Chugoku,East Asia
SHK,Shikoku,East Asia,KYS,Kyushu,East Asia
KNT,Kanto,East Asia,THK,Tohoku,East Asia
PRK,North Korea,East Asia,GWN,Gangwon,East Asia
CHC,Chungcheong,East Asia,NGS,North Gyeongsang,East Asia
CHC,Chungcheong,East Asia,JOL,Jeolla,East Asia
CHC,Chungcheong,East Asia,GNG,Gyeonggi,East Asia
CHC,Chungcheong,East Asia,GWN,Gangwon,East Asia
GWN,Gangwon,East Asia,GNG,Gyeonggi,East Asia
GWN,Gangwon,East Asia,NGS,North Gyeongsang,East Asia
JOL,Jeolla,East Asia,SGS,South Gyeongsang,East Asia
JOL,Jeolla,East Asia,NGS,North Gyeongsang,East Asia
JOL,Jeolla,East Asia,JJU,Jeju,East Asia
JJU,Jeju,East Asia,KYS,Kyushu,East Asia
NGS,North Gyeongsang,East Asia,SGS,South Gyeongsang,East Asia
BDB,Barisal,South Asia,BDD,Dhaka,South Asia
BDB,Barisal,South Asia,BDK,Khulna,South Asia
BDB,Barisal,South Asia,BDC,Chattogram,South Asia
BDC,Chattogram,South Asia,WMM,Northwest Myanmar,Southeast Asia
BDC,Chattogram,South Asia,IMZ,Mizoram,South Asia
BDC,Chattogram,South Asia,BDD,Dhaka,South Asia
BDC,Chattogram,South Asia,RKM,Rakhine,Southeast Asia
BDC,Chattogram,South Asia,ITR,Tripura,South Asia
BDC,Chattogram,South Asia,BDS,Sylhet,South Asia
BDD,Dhaka,South Asia,BDM,Mymensingh,South Asia
BDD,Dhaka,South Asia,BDK,Khulna,South Asia
BDD,Dhaka,South Asia,BDJ,Rajshahi,South Asia
BDD,Dhaka,South Asia,BDS,Sylhet,South Asia
BDK,Khulna,South Asia,IWB,West Bengal,South Asia
BDK,Khulna,South Asia,BDJ,Rajshahi,South Asia
BDM,Mymensingh,South Asia,IML,Meghalaya,South Asia
BDM,Mymensingh,South Asia,BDS,Sylhet,South Asia
BDM,Mymensingh,South Asia,BDJ,Rajshahi,South Asia
BDM,Mymensingh,South Asia,BDR,Rangpur,South Asia
BDJ,Rajshahi,South Asia,IWB,West Bengal,South Asia
BDJ,Rajshahi,South Asia,BDR,Rangpur,South Asia
BDR,Rangpur,South Asia,IWB,West Bengal,South Asia
BDR,Rangpur,South Asia,IAS,Assam,South Asia
BDR,Rangpur,South Asia,IML,Meghalaya,South Asia
BDS,Sylhet,South Asia,ITR,Tripura,South Asia
BDS,Sylhet,South Asia,IAS,Assam,South Asia
BDS,Sylhet,South Asia,IML,Meghalaya,South Asia
BTN,Bhutan,South Asia,IAS,Assam,South Asia
BTN,Bhutan,South Asia,IWB,West Bengal,South Asia
BTN,Bhutan,South Asia,IAR,Arunachal Pradesh,South Asia
BTN,Bhutan,South Asia,ISK,Sikkim,South Asia
IAP,Andhra Pradesh,South Asia,IKA,Karnataka,South Asia
IAP,Andhra Pradesh,South Asia,ITN,Tamil Nadu,South Asia
IAP,Andhra Pradesh,South Asia,ITG,Telangana,South Asia
IAP,Andhra Pradesh,South Asia,IOR,Odisha,South Asia
IAR,Arunachal Pradesh,South Asia,IAS,Assam,South Asia
IAR,Arunachal Pradesh,South Asia,WMM,Northwest Myanmar,Southeast Asia
IAR,Arunachal Pradesh,South Asia,EMM,Northeast Myanmar,Southeast Asia
IAR,Arunachal Pradesh,South Asia,INL,Nagaland,South Asia
IAS,Assam,South Asia,IML,Meghalaya,South Asia
IAS,Assam,South Asia,INL,Nagaland,South Asia
IAS,Assam,South Asia,IMZ,Mizoram,South Asia
IAS,Assam,South Asia,IWB,West Bengal,South Asia
IAS,Assam,South Asia,ITR,Tripura,South Asia
IAS,Assam,South Asia,IMU,Manipur,South Asia
IBR,Bihar,South Asia,ENP,Eastern Nepal,South Asia
IBR,Bihar,South Asia,IWB,West Bengal,South Asia
IBR,Bihar,South Asia,IJH,Jharkhand,South Asia
IBR,Bihar,South Asia,IUP,Uttar Pradesh,South Asia
IBR,Bihar,South Asia,WNP,Western Nepal,South Asia
ICH,Chandigarh,South Asia,IHR,Haryana,South Asia
ICT,Chhattisgarh,South Asia,IJH,Jharkhand,South Asia
ICT,Chhattisgarh,South Asia,IOR,Odisha,South Asia
ICT,Chhattisgarh,South Asia,IMP,Madhya Pradesh,South Asia
ICT,Chhattisgarh,South Asia,ITG,Telangana,South Asia
ICT,Chhattisgarh,South Asia,IMH,Maharashtra,South Asia
ICT,Chhattisgarh,South Asia,IUP,Uttar Pradesh,South Asia
IDH,Dadra and Nagar Haveli and Daman and Diu,South Asia,IMH,Maharashtra,South Asia
IDH,Dadra and Nagar Haveli and Daman and Diu,South Asia,IGJ,Gujarat,South Asia
IDL,Delhi,South Asia,IHR,Haryana,South Asia
IGA,Goa,South Asia,IKA,Karnataka,South Asia
IGA,Goa,South Asia,IMH,Maharashtra,South Asia
IGJ,Gujarat,South Asia,IRJ,Rajasthan,South Asia
IGJ,Gujarat,South Asia,PSD,Sindh,South Asia
IGJ,Gujarat,South Asia,IMP,Madhya Pradesh,South Asia
IGJ,Gujarat,South Asia,IMH,Maharashtra,South Asia
IHR,Haryana,South Asia,IUP,Uttar Pradesh,South Asia
IHR,Haryana,South Asia,IHP,Himachal Pradesh,South Asia
IHR,Haryana,South Asia,IRJ,Rajasthan,South Asia
IHR,Haryana,South Asia,IPB,Indian Punjab,South Asia
IHP,Himachal Pradesh,South Asia,IUT,Uttarakhand,South Asia
IHP,Himachal Pradesh,South Asia,ILA,Ladakh,South Asia
IHP,Himachal Pradesh,South Asia,IJK,Jammu and Kashmir,South Asia
IPB,Indian Punjab,South Asia,IRJ,Rajasthan,South Asia
IPB,Indian Punjab,South Asia,IJK,Jammu and Kashmir,South Asia
IJK,Jammu and Kashmir,South Asia,ILA,Ladakh,South Asia
IJK,Jammu and Kashmir,South Asia,PJK,Azad Jammu and Kashmir,South Asia
IJK,Jammu and Kashmir,South Asia,PPB,Pakistani Punjab,South Asia
IJK,Jammu and Kashmir,South Asia,PGB,Gilgit-Baltistan,South Asia
IJH,Jharkhand,South Asia,IOR,Odisha,South Asia
IKA,Karnataka,South Asia,ITG,Telangana,South Asia
IKA,Karnataka,South Asia,IMH,Maharashtra,South Asia
IKA,Karnataka,South Asia,IKL,Kerala,South Asia
IKA,Karnataka,South Asia,ITN,Tamil Nadu,South Asia
IKL,Kerala,South Asia,ITN,Tamil Nadu,South Asia
IKL,Kerala,South Asia,ILD,Lakshadweep,South Asia
ILA,Ladakh,South Asia,PGB,Gilgit-Baltistan,South Asia
IMP,Madhya Pradesh,South Asia,IRJ,Rajasthan,South Asia
IMP,Madhya Pradesh,South Asia,IMH,Maharashtra,South Asia
IMP,Madhya Pradesh,South Asia,IUP,Uttar Pradesh,South Asia
IMH,Maharashtra,South Asia,ITG,Telangana,South Asia
IMU,Manipur,South Asia,IMZ,Mizoram,South Asia
IMU,Manipur,South Asia,WMM,Northwest Myanmar,Southeast Asia
IMU,Manipur,South Asia,INL,Nagaland,South Asia
IMZ,Mizoram,South Asia,WMM,Northwest Myanmar,Southeast Asia
IMZ,Mizoram,South Asia,ITR,Tripura,South Asia
INL,Nagaland,South Asia,WMM,Northwest Myanmar,Southeast Asia
IOR,Odisha,South Asia,IWB,West Bengal,South Asia
IOR,Odisha,South Asia,ITG,Telangana,South Asia
IPY,Puducherry,South Asia,ITN,Tamil Nadu,South Asia
IPY,Puducherry,South Asia,IKL,Kerala,South Asia
IPY,Puducherry,South Asia,IAP,Andhra Pradesh,South Asia
IRJ,Rajasthan,South Asia,PPB,Pakistani Punjab,South Asia
IRJ,Rajasthan,South Asia,IUP,Uttar Pradesh,South Asia
IRJ,Rajasthan,South Asia,PSD,Sindh,South Asia
ISK,Sikkim,South Asia,IWB,West Bengal,South Asia
ISK,Sikkim,South Asia,ENP,Eastern Nepal,South Asia
LKN,North Sri Lanka,South Asia,ITN,Tamil Nadu,South Asia
LKN,North Sri Lanka,South Asia,LKS,South Sri Lanka,South Asia
IUP,Uttar Pradesh,South Asia,WNP,Western Nepal,South Asia
IUP,Uttar Pradesh,South Asia,IUT,Uttarakhand,South Asia
IUT,Uttarakhand,South Asia,WNP,Western Nepal,South Asia
IWB,West Bengal,South Asia,ENP,Eastern Nepal,South Asia
ENP,Eastern Nepal,South Asia,WNP,Western Nepal,South Asia
PJK,Azad Jammu and Kashmir,South Asia,PPB,Pakistani Punjab,South Asia
PJK,Azad Jammu and Kashmir,South Asia,PKP,Khyber Pakhtunkhwa,South Asia
PJK,Azad Jammu and Kashmir,South Asia,PGB,Gilgit-Baltistan,South Asia
PBL,Balochistan,South Asia,PSD,Sindh,South Asia
PGB,Gilgit-Baltistan,South Asia,PKP,Khyber Pakhtunkhwa,South Asia
PPB,Pakistani Punjab,South Asia,PSD,Sindh,South Asia
ACI,Aceh,Southeast Asia,SUI,North Sumatra,Southeast Asia
BTI,Banten,Southeast Asia,JBI,West Java,Southeast Asia
BTI,Banten,Southeast Asia,JKI,Jakarta,Southeast Asia
BEI,Bengkulu,Southeast Asia,SSI,South Sumatra,Southeast Asia
BEI,Bengkulu,Southeast Asia,JAI,Jambi,Southeast Asia
BEI,Bengkulu,Southeast Asia,SBI,West Sumatra,Southeast Asia
BEI,Bengkulu,Southeast Asia,LAI,Lampung,Southeast Asia
JTI,Central Java,Southeast Asia,JBI,West Java,Southeast Asia
JTI,Central Java,Southeast Asia,JII,East Java,Southeast Asia
JTI,Central Java,Southeast Asia,YOI,Yogyakarta,Southeast Asia
KTI,Central Kalimantan,Southeast Asia,KII,East Kalimantan,Southeast Asia
KTI,Central Kalimantan,Southeast Asia,KSI,South Kalimantan,Southeast Asia
KTI,Central Kalimantan,Southeast Asia,KBI,West Kalimantan,Southeast Asia
STI,Central Sulawesi,Southeast Asia,SRI,West Sulawesi,Southeast Asia
STI,Central Sulawesi,Southeast Asia,SGI,Southeast Sulawesi,Southeast Asia
STI,Central Sulawesi,Southeast Asia,SNI,South Sulawesi,Southeast Asia
STI,Central Sulawesi,Southeast Asia,GOI,Gorontalo,Southeast Asia
KII,East Kalimantan,Southeast Asia,KUI,North Kalimantan,Southeast Asia
KII,East Kalimantan,Southeast Asia,KSI,South Kalimantan,Southeast Asia
GOI,Gorontalo,Southeast Asia,SAI,North Sulawesi,Southeast Asia
JKI,Jakarta,Southeast Asia,JBI,West Java,Southeast Asia
JBI,West Java,Southeast Asia,AIO,Australian Indian Ocean Territories,Australia and New Zealand
JAI,Jambi,Southeast Asia,RII,Riau,Southeast Asia
JAI,Jambi,Southeast Asia,SSI,South Sumatra,Southeast Asia
JAI,Jambi,Southeast Asia,SBI,West Sumatra,Southeast Asia
LAI,Lampung,Southeast Asia,SSI,South Sumatra,Southeast Asia
SUI,North Sumatra,Southeast Asia,SBI,West Sumatra,Southeast Asia
SUI,North Sumatra,Southeast Asia,RII,Riau,Southeast Asia
RII,Riau,Southeast Asia,SBI,West Sumatra,Southeast Asia
SNI,South Sulawesi,Southeast Asia,SRI,West Sulawesi,Southeast Asia
SNI,South Sulawesi,Southeast Asia,SGI,Southeast Sulawesi,Southeast Asia
LAO,Laos,Southeast Asia,TNE,Northeastern Thailand,Southeast Asia
LAO,Laos,Southeast Asia,EMM,Northeast Myanmar,Southeast Asia
LAO,Laos,Southeast Asia,THN,Northern Thailand,Southeast Asia
LAO,Laos,Southeast Asia,CHV,Central Vietnam Highlands,Southeast Asia
KMM,Karen-Karenni Myanmar,Southeast Asia,LMM,Lower Burma,Southeast Asia
KMM,Karen-Karenni Myanmar,Southeast Asia,THW,Western Thailand,Southeast Asia
KMM,Karen-Karenni Myanmar,Southeast Asia,EMM,Northeast Myanmar,Southeast Asia
KMM,Karen-Karenni Myanmar,Southeast Asia,THN,Northern Thailand,Southeast Asia
KMM,Karen-Karenni Myanmar,Southeast Asia,UMM,Upper Burma,Southeast Asia
LMM,Lower Burma,Southeast Asia,THW,Western Thailand,Southeast Asia
EMM,Northeast Myanmar,Southeast Asia,WMM,Northwest Myanmar,Southeast Asia
EMM,Northeast Myanmar,Southeast Asia,THN,Northern Thailand,Southeast Asia
WMM,Northwest Myanmar,Southeast Asia,UMM,Upper Burma,Southeast Asia
WMM,Northwest Myanmar,Southeast Asia,RKM,Rakhine,Southeast Asia
THN,Northern Thailand,Southeast Asia,THW,Western Thailand,Southeast Asia
THN,Northern Thailand,Southeast Asia,TNE,Northeastern Thailand,Southeast Asia
THN,Northern Thailand,Southeast Asia,THC,Central Thailand,Southeast Asia
TNE,Northeastern Thailand,Southeast Asia,THC,Central Thailand,Southeast Asia
TNE,Northeastern Thailand,Southeast Asia,THE,Eastern Thailand,Southeast Asia
THW,Western Thailand,Southeast Asia,THC,Central Thailand,Southeast Asia
THW,Western Thailand,Southeast Asia,THS,Southern Thailand,Southeast Asia
THC,Central Thailand,Southeast Asia,THE,Eastern Thailand,Southeast Asia
THC,Central Thailand,Southeast Asia,THB,Bangkok,Southeast Asia
THE,Eastern Thailand,Southeast Asia,THB,Bangkok,Southeast Asia
VNE,Northeast Vietnam,Southeast Asia,YUN,Yunnan,East Asia
VNE,Northeast Vietnam,Southeast Asia,VNW,Northwest Vietnam,Southeast Asia
VNE,Northeast Vietnam,Southeast Asia,RVN,Red River Delta,Southeast Asia
VNW,Northwest Vietnam,Southeast Asia,YUN,Yunnan,East Asia
VNW,Northwest Vietnam,Southeast Asia,LAO,Laos,Southeast Asia
VNW,Northwest Vietnam,Southeast Asia,RVN,Red River Delta,Southeast Asia
VNW,Northwest Vietnam,Southeast Asia,NCV,North Central Coastal Vietnam,Southeast Asia
RVN,Red River Delta,Southeast Asia,NCV,North Central Coastal Vietnam,Southeast Asia
NCV,North Central Coastal Vietnam,Southeast Asia,LAO,Laos,Southeast Asia
NCV,North Central Coastal Vietnam,Southeast Asia,SCV,South Central Coastal Vietnam,Southeast Asia
SCV,South Central Coastal Vietnam,Southeast Asia,CHV,Central Vietnam Highlands,Southeast Asia
